,date,spot_tday,spot_yday,log_return,vol_annual_estimate,HMM_state,p_calm_tday,p_stressed_tday
1009,2022-11-15,4.564199924468994,4.524099826812744,0.008824611639613605,0.1037473872977376,1,0.02968844170374142,0.9703115582962586
1010,2022-11-16,4.574699878692627,4.564199924468994,0.0022978605893287547,0.1037473872977376,1,0.07973273270106494,0.9202672672989352
1011,2022-11-17,4.518599987030029,4.574699878692627,-0.012338887807054765,0.1037473872977376,1,0.09544491855442977,0.9045550814455702
1012,2022-11-18,4.540870189666748,4.518599987030029,0.004916456936468493,0.1037473872977376,1,0.2319754491631813,0.7680245508368188
1013,2022-11-21,4.550300121307373,4.540870189666748,0.002074526095100278,0.1037473872977376,1,0.3260847459280729,0.6739152540719271
1014,2022-11-22,4.584424018859863,4.550300121307373,0.007471283371438262,0.1037473872977376,1,0.3621316576574216,0.6378683423425785
1015,2022-11-23,4.5634307861328125,4.584424018859863,-0.0045897688645346905,0.1037473872977376,1,0.41373461480428125,0.5862653851957188
1016,2022-11-24,4.511899948120117,4.5634307861328125,-0.011356366690215638,0.1037473872977376,1,0.4351142165017877,0.5648857834982122
1017,2022-11-25,4.512599945068359,4.511899948120117,0.0001551325741993012,0.1037473872977376,0,0.586373694597933,0.413626305402067
1018,2022-11-28,4.52235221862793,4.512599945068359,0.0021587889277796374,0.1037473872977376,0,0.6490144278791689,0.3509855721208312
1019,2022-11-29,4.526350021362305,4.52235221862793,0.0008836190844749721,0.1037473872977376,0,0.6683831997811368,0.33161680021886314
1020,2022-11-30,4.526183128356934,4.526350021362305,-3.687211140349933e-05,0.1037473872977376,0,0.6496985736238434,0.3503014263761565
1021,2022-12-01,4.476761817932129,4.526183128356934,-0.010979031228586032,0.1037473872977376,0,0.5797888584853816,0.4202111415146184
1022,2022-12-02,4.4511799812316895,4.476761817932129,-0.0057307512275618115,0.1037473872977376,0,0.5892444919237132,0.4107555080762868
1023,2022-12-05,4.428414821624756,4.4511799812316895,-0.005127533404405399,0.1037473872977376,0,0.5861284482086334,0.4138715517913666
1024,2022-12-06,4.485599994659424,4.428414821624756,0.012830572691094807,0.1037473872977376,0,0.5639245892678182,0.43607541073218187
1025,2022-12-07,4.478761196136475,4.485599994659424,-0.0015257751677145263,0.1037473872977376,0,0.7231233881232084,0.2768766118767917
1026,2022-12-08,4.461092948913574,4.478761196136475,-0.003952697648085984,0.1037473872977376,0,0.7946372181018083,0.20536278189819177
1027,2022-12-09,4.433899879455566,4.461092948913574,-0.0061142610676715526,0.1037473872977376,0,0.832398609116538,0.16760139088346201
1028,2022-12-12,4.455712795257568,4.433899879455566,0.0049075163065402366,0.1037473872977376,0,0.8647556641963627,0.1352443358036374
1029,2022-12-13,4.446425914764404,4.455712795257568,-0.0020864388131135764,0.1037473872977376,0,0.8867332031846525,0.11326679681534745
1030,2022-12-14,4.412892818450928,4.446425914764404,-0.007570165938120927,0.1037473872977376,0,0.8867757867587649,0.11322421324123515
1031,2022-12-15,4.380910873413086,4.412892818450928,-0.007273777574834164,0.1037473872977376,0,0.897147482025165,0.10285251797483491
1032,2022-12-16,4.40931510925293,4.380910873413086,0.006462708639836436,0.1037473872977376,0,0.9154513897580877,0.08454861024191224
1033,2022-12-19,4.430290222167969,4.40931510925293,0.004745721442344031,0.1037473872977376,0,0.938795920164105,0.06120407983589503
1034,2022-12-20,4.413762092590332,4.430290222167969,-0.0037376868049424795,0.1037473872977376,0,0.9559303350142788,0.04406966498572116
1035,2022-12-21,4.393599987030029,4.413762092590332,-0.00457847437145807,0.1037473872977376,0,0.9640006909063626,0.03599930909363739
1036,2022-12-22,4.390402793884277,4.393599987030029,-0.000727958168202631,0.1037473872977376,0,0.9680747631860893,0.03192523681391065
1037,2022-12-23,4.37375020980835,4.390402793884277,-0.003800162801638215,0.1037473872977376,0,0.9625105101070682,0.037489489892931674
1038,2022-12-26,4.362880229949951,4.37375020980835,-0.0024883702114326224,0.1037473872977376,0,0.9498264486585903,0.050173551341409675
1039,2022-12-27,4.361908912658691,4.362880229949951,-0.00022265690995997944,0.1037473872977376,0,0.9208618743277843,0.07913812567221572
1040,2022-12-28,4.396038055419922,4.361908912658691,0.007793907784555633,0.1037473872977376,0,0.8546916832540945,0.14530831674590552
1041,2022-12-29,4.411478042602539,4.396038055419922,0.0035060970260834285,0.1037473872977376,0,0.8149658393640932,0.18503416063590672
1042,2022-12-30,4.384699821472168,4.411478042602539,-0.0060886226425762415,0.1037473872977376,0,0.7416027323998331,0.2583972676001669
1043,2023-01-02,4.361466884613037,4.384699821472168,-0.005312725514103337,0.1037473872977376,0,0.6543529092467538,0.3456470907532463
1044,2023-01-03,4.370934963226318,4.361466884613037,0.0021684944161891435,0.1037473872977376,0,0.5307305054991176,0.46926949450088246
1045,2023-01-04,4.4285569190979,4.370934963226318,0.013096842473318068,0.1037473872977376,1,0.2799308660242029,0.7200691339757971
1046,2023-01-05,4.398900032043457,4.4285569190979,-0.00671926213830243,0.1037473872977376,1,0.276951721287213,0.723048278712787
1047,2023-01-06,4.44673490524292,4.398900032043457,0.01081558075484182,0.1037473872977376,1,0.26901536574442503,0.7309846342555749
1048,2023-01-09,4.402554035186768,4.44673490524292,-0.009985262644827094,0.1037473872977376,1,0.3367823298282822,0.6632176701717178
1049,2023-01-10,4.368765830993652,4.402554035186768,-0.007704284380493822,0.1037473872977376,0,0.5134148682979098,0.4865851317020902
1050,2023-01-11,4.362758159637451,4.368765830993652,-0.0013760879110374551,0.1037473872977376,0,0.7294559594797414,0.2705440405202585
1051,2023-01-12,4.350160121917725,4.362758159637451,-0.0028918087125212513,0.1037473872977376,0,0.828922182939789,0.171077817060211
1052,2023-01-13,4.322299957275391,4.350160121917725,-0.0064249959591989834,0.1037473872977376,0,0.8781014185280049,0.12189858147199509
1053,2023-01-16,4.333363056182861,4.322299957275391,0.0025562697888308703,0.1037473872977376,0,0.9252837868748822,0.07471621312511781
1054,2023-01-17,4.32810115814209,4.333363056182861,-0.0012150136646401416,0.1037473872977376,0,0.9487249927735067,0.05127500722649325
1055,2023-01-18,4.350863933563232,4.32810115814209,0.0052455165735976516,0.1037473872977376,0,0.9557530762766305,0.04424692372336942
1056,2023-01-19,4.373863220214844,4.350863933563232,0.005272219869069613,0.1037473872977376,0,0.9622377560767369,0.03776224392326308
1057,2023-01-20,4.3541789054870605,4.373863220214844,-0.004510598784518681,0.1037473872977376,0,0.96879644408924,0.031203555910759972
1058,2023-01-23,4.3302998542785645,4.3541789054870605,-0.005499261855080507,0.1037473872977376,0,0.9719473322880006,0.02805266771199933
1059,2023-01-24,4.331520080566406,4.3302998542785645,0.00028174824808007527,0.1037473872977376,0,0.9753886371461844,0.02461136285381561
1060,2023-01-25,4.32734489440918,4.331520080566406,-0.0009643726961617357,0.1037473872977376,0,0.9711078724057928,0.02889212759420718
1061,2023-01-26,4.313600063323975,4.32734489440918,-0.0031813286035000284,0.1037473872977376,0,0.956507780943504,0.04349221905649605
1062,2023-01-27,4.324699878692627,4.313600063323975,0.0025699087904227885,0.1037473872977376,0,0.9281901426659906,0.07180985733400941
